code_postale;nom_commune
68600;obersaasheim
55220;villers sur meuse
68250;pfaffenheim
55120;ville sur cousances
68840;pulversheim
55260;villotte sur aire
68220;ranspach le haut
55250;waly
68120;richwiller
55700;wiseppe
68640;riespach
55300;xivray et marvoisin
68800;roderen
68740;roggenhouse
68480;roppentzwiller
68560;ruederbach
68520;schweighouse thann
68780;sentheim
5130;venterol
5260;ancelle
5700;la batie montsaleon
5140;la beaume
5260;champoleon
5400;chateauneuf d oze
5500;aubessagne
5130;fouillouse
5130;jarjayes
5130;lettret
5110;monetier allemont
5220;le monetier les bains
5700;montclus
5230;montgardin
5150;moydans
5700;nossage et benevent
5500;le noyer
5150;st andre de rosans
5250;le devoluy
5260;st jean st nicolas
5260;st michel de chaillol
5140;st pierre d argencon
5110;la saulce
5190;theus
57580;adaincourt
5100;val des pres
57580;arriance
5560;vars
57680;arry
5400;veynes
57530;ars laquenexy
5480;villar d arene
57685;augny
57690;bambiderstroff
6750;andon
57670;benestroff
6750;andon
57660;berig vintrange
57930;berthelming
57310;bertrange
57640;bettelainville
57570;beyren les sierck
57260;bidestroff
57930;belles forets
57230;bitche
57220;boulay moselle
57400;buhl lorraine
57320;chemery les deux
57580;chenois
57800;cocheren
57530;colligny maizery
57320;colmen
57680;corny sur moselle
57220;coume
57690;crehange
57820;dannelbourg
57260;dieuze
57590;donjeux
57415;enchenberg
57330;escherange
57570;evrange
57550;falck
57380;faulquemont
57570;fixem
57320;flastroff
57690;fletrange
57590;fonteny
57600;forbach
57220;fouligny
57420;foville
57800;freyming merlebach
57570;gavisse
57170;gerbecourt
57530;glatigny
57620;goetzenbruck
57420;goin
57680;gorze
57930;gosselming
57510;grundviller
57430;le val de gueblange
57310;guenange
57470;guenviller
57880;guerting
57230;hanviller
57340;harprich
57700;hayange
57430;hazembourg
57830;heming
57635;herange
57790;hermelange
57830;hertzing
57320;hestroff
57380;holacourt
57220;holling
57670;insming
57670;insviller
57590;jallaucourt
57920;kemplich
57460;kerbach
57730;lachambre
57400;langatte
57385;laudrefang
57230;liederschiedt
57420;liehon
57260;lindre basse
57520;lixing les rouhling
57420;louvigny
57580;luppy
57820;lutzelbourg
57380;mainvillers
57810;maizieres les vic
57690;marange zondrange
57245;mecleuves
57550;merten
57370;metting
57050;metz
57370;mittelbronn
57220;momerstroff
57950;montigny les metz
57630;moyenvic
57565;niderviller
57240;nilvange
57790;nitting
57140;norroy le veneur
57645;nouilly
57990;nousseviller st nabor
57930;oberstinzel
57170;obreck
57600;oeting
57810;ommeray
57420;orny
57590;oron
57660;petit tenquin
57420;pommerieux
57930;postroff
57420;pouilly
57420;pournoy la chetive
57320;remelfang
57670;rening
57410;rohrbach les bitche
57260;rorbach les dieuze
57800;rosbruck
57370;st jean kourtzerode
57510;st jean rohrbach
57070;st julien les metz
57420;st jure
57620;st louis les bitche
57400;sarraltroff
57400;sarrebourg
57140;saulny
57420;secourt
57530;servigny les raville
57420;sillegny
57350;spicheren
57350;spicheren
57350;stiring wendel
57230;sturzelbronn
57980;tenteling
57380;thicourt
57590;tincry
57710;tressange
57670;vahl les benestroff
57970;valmestroff
57220;valmunster
57320;vaudreching
57130;verneville
57420;verny
57420;vigny
57340;viller
57530;villers stoncourt
57340;villers sur nied
57370;vilsberg
57720;waldhouse
57370;waltembourg
57430;willerwald
57905;wittring
57830;xouaxange
57260;zommange
8800;laifour
8800;tournavaux
10700;allibaudieres
10140;amance
10330;arrembecourt
10400;avant les marcilly
10290;avon la peze
10210;balnot la grange
10190;bercenay en othe
10110;bertignolles
10140;bossancourt
10110;bourguignons
10340;bragelogne beauvoir
10500;brienne la vieille
10240;brillecourt
10500;la chaise
10200;champignol lez mondeville
10140;champ sur barse
10210;chaserey
10510;chatres
10500;chaumesnil
10330;chavanges
10190;chennegy
10210;chesley
10130;chessy les pres
10200;colombe le sec
10130;courtaoult
10270;courteranges
10150;creney pres troyes
10320;cresantignes
10130;les croutes
10200;dolancourt
10330;donnement
10130;ervy le chatel
10290;faux villecerf
10280;fontaine les gres
10270;fresnoy le chateau
10220;geraudot
10240;isle aubigny
10320;javernant
10140;jessains
10330;joncreuil
10310;juvancourt
10140;juvanze
10320;lirey
10320;longeville sur mogne
10170;longueville sur aube
10270;lusigny sur barse
10230;mailly le camp
10500;maizieres les brienne
10500;mathaux
10110;merrey sur arce
10190;mesnil st loup
10140;mesnil st pere
10200;meurville
10130;montigny les monts
10420;les noes pres troyes
10240;nogent sur aube
10400;nogent sur seine
10170;orvilliers st julien
10500;perthes les brienne
10700;poivres
10110;polisot
10240;pougy
10170;premierfait
10200;proverville
10240;ramerupt
10170;rheges
10290;rigny la nonneuse
10440;la riviere de corps
10500;la rothiere
10220;rouilly sacey
10350;st flavy
10120;st germain
10120;st germain
10800;st leger pres troyes
10180;st lye
10160;st mards en othe
10100;st martin de bossenay
10150;ste maure
10170;st oulph
10700;st remy sous barbuise
10700;salon
10700;semoine
10140;thieffrain
10700;trouans
10000;troyes
10210;vallieres
10200;vernonvilliers
10130;villeneuve au chemin
10310;ville sous la ferte
10200;ville sur terre
10110;vitry le croise
10110;viviers sur artaut
10150;voue
10160;vulaines
88700;anglemont
88650;anould
88300;attigneville
88260;attigny
88130;avrainville
88630;avranville
88170;balleville
88300;beaufremont
88270;begnecourt
88600;belmont sur buttant
88800;belmont sur vair
88270;bocquegney
88270;bouxieres aux bois
88600;brouvelieures
88700;bru
88600;bruyeres
88110;celles sur plaine
88240;la chapelle aux bois
88230;ban sur meurthe clefcy
88120;cleurie
88430;corcieux
88310;cornimont
88460;docelles
88140;dombrot le sec
88330;domevre sur durbion
88600;domfaing
88800;domjulien
88200;dommartin les remiremont
88260;dommartin les vallois
88170;dommartin sur vraine
88450;evaux et menil
88600;fremifontaine
88320;gigneville
88390;gigney
88600;girecourt sur durbion
88490;la grande fosse
88450;gugney aux aulx
88330;haillainville
88430;la houssiere
88700;jeanmenil
88260;jesonville
88500;jorxey
88600;laveline devant bruyeres
88270;legeville et bonfays
88490;lesseux
88350;liffol le grand
88110;luvigny
88130;marainville sur madon
88320;marey
88320;martigny les bains
88300;martigny les gerbonvaux
88150;mazeley
88140;medonville
88210;menil de senones
88700;menil sur belvitte
88320;mont les lamarche
88240;montmotier
88700;nossoncourt
88260;pont les bonfays
88490;provencheres et colroy
88270;racecourt
88800;remoncourt
88170;removille
67204;achenheim
88390;renauvoid
67440;sommerau
88320;robecourt
67270;alteckendorf
88120;rochesson
67140;barr
88700;romont
67500;batzendorf
88100;st die des vosges
67130;belmont
88170;st paul
67340;bischholtz
88500;st prancher
67240;bischwiller
88800;st remimont
67530;boersch
88140;sauville
67150;bolsenheim
88320;senaide
67270;bossendorf
88210;senones
67330;bouxwiller
88630;sionne
67130;la broque
88170;soncourt
67310;cosswiller
88150;thaon les vosges
67310;crastatt
88800;they sous montfort
67120;dachstein
88500;thiraucourt
67350;dauendorf
88350;trampot
67230;diebolsheim
88340;le val d ajol
67190;dinsheim sur bruche
88800;valleroy le sec
67120;duttlenheim
88000;vaudeville
67600;ebersmunster
88600;vervezelle
67710;wangenbourg engenthal
88110;vexaincourt
67710;wangenbourg engenthal
88150;villoncourt
67960;entzheim
88170;viocourt
67320;eschbourg
88260;viviers le gras
67350;ettendorf
88500;vomecourt sur madon
88140;aingeville
67480;fort louis
88170;vouxey
88320;ainvelle
67760;gambsheim
88140;vrecourt
88410;ameuvelle
67150;gerstheim
88460;xamontarupt
88170;aroffe
67170;geudertheim
88430;arrentes de corcieux
67320;goerlingen
88300;autreville
67190;grendelbruch
88500;avillers
67870;griesheim pres molsheim
88240;la voge les bains
67110;gundershoffen
88270;bainville aux saules
67360;gunstett
88130;battexey
67500;haguenau
88500;baudricourt
67440;hengwiller
88260;belrupt
67320;hirschland
88520;bertrimoutier
67170;hochstett
88450;bettegney st brice
67250;hoffen
88430;biffontaine
67250;hoffen
88410;bleurville
67140;le hohwald
88260;bonvillet
67250;ingolsheim
88250;la bresse
67330;issenhausen
88140;bulgneville
67117;ittenheim
88700;bult
67370;neugartheim ittlenheim
88600;champ le duc
67370;neugartheim ittlenheim
88000;chantraine
67440;jetterswiller
88240;la chapelle aux bois
67240;kaltenhouse
88600;la chapelle devant bruyeres
67250;keffenach
88460;charmois devant bruyeres
67350;kindwiller
88500;chauffecourt
67520;kirchheim
88500;chef haut
67320;kirrberg
88630;chermisey
67330;kirrwiller
88300;circourt sur mouzon
67310;knoersheim
88170;courcelles sous chatenois
67250;kutzenhausen
88140;crainvilliers
67250;lampertsloch
88330;damas aux bois
67360;langensoultzbach
88260;darney
67580;laubach
88210;denipaire
67520;marlenheim
88270;derbamont
67440;marmoutier
88600;destord
67210;meistratzheim
88600;deycimont
67250;merkwiller pechelbronn
88000;deyvillers
67580;mertzwiller
88000;dignonville
67350;mulhausen
88390;dommartin aux bois
67450;mundolsheim
88600;dompierre
67600;muttersholtz
88700;domptail
67270;mutzenhouse
88630;domremy la pucelle
67220;neubois
88220;dounoux
67470;niederroedern
88410;fignevelle
67500;niederschaeffolsheim
88600;fimenil
67150;nordhouse
88600;fontenay
67660;betschdorf
88240;fontenoy le chateau
67110;oberbronn
88530;la forge
67280;oberhaslach
88500;frenelle la grande
67160;oberhoffen les wissembourg
88160;fresse sur moselle
67240;oberhoffen sur moder
88350;freville
67160;oberlauterbach
88520;gemaingoutte
67203;oberschaeffolsheim
88390;girancourt
67850;offendorf
88500;gircourt les vieville
67170;olwisheim
88270;gorhey
67290;petersbach
88240;grandrupt de bains
67350;val de moder
88330;hadigny les verrieres
67420;plaine
88270;hagecourt
67250;preuschdorf
88300;hagneville et roncourt
67290;puberg
88700;hardancourt
67117;quatzenheim
88260;hennezel
67310;rangen
88500;hymont
67116;reichstett
88630;jubainville
67160;riedseltz
88640;laveline du houx
67410;rohrwiller
88400;liezey
67230;rossfeld
88170;maconcourt
67160;rott
88800;mandres sur vair
67130;russ
88630;maxey sur meuse
67420;saales
88160;le menil
67220;st maurice
88800;monthureux le sec
67140;st pierre
88600;mortagne
67220;st pierre bois
88700;moyemont
67220;st pierre bois
88100;nayemont les fosses
67700;saverne
88300;neufchateau
67150;schaeffersheim
88600;la neuveville devant lepanges
67630;scheibenhard
88100;neuvillers sur fave
67340;schillersdorf
88440;nomexy
67300;schiltigheim
88260;nonville
67250;schoenenbourg
88800;norroy
67590;schweighouse sur moder
88330;pallegney
67390;schwobsheim
88210;la petite raon
67230;sermersheim
88230;plainfaing
67770;sessenheim
88490;provencheres et colroy
67130;solbach
88500;ramecourt
67460;souffelweyersheim
88160;ramonchamp
67250;soultz sous forets
88270;rancourt
67340;sparsbach
88220;raon aux bois
67160;steinseltz
88110;raon sur plaine
67140;stotzheim
88450;regney
67100;strasbourg
88640;rehaupal
67200;strasbourg
88500;remicourt
67370;stutzheim offenheim
88100;remomeix
67320;thal drulingen
88500;repel
67440;thal marmoutier
88120;st ame
67290;tieffenbach
88700;st benoit la chipotte
67150;uttenheim
88210;st stail
67220;ville
88170;sandaucourt
67430;voellerdingen
88300;sartes
67700;waldolwisheim
88580;saulcy sur meurthe
67610;la wantzenau
88130;savigny
67340;weinbourg
88320;serocourt
67230;westhouse
88120;le syndicat
67320;weyer
88120;le syndicat
67270;wickersheim wilshausen
88460;tendon
67510;wingen
88150;thaon les vosges
67590;wintershouse
88260;thuillieres
67130;wisches
88320;tignecourt
67160;wissembourg
88320;tollaincourt
67230;witternheim
88500;totainville
67110;zinswiller
88120;vagney
67290;zittersheim
88270;velotte et tatignecourt
68210;altenach
88270;ville sur illon
68410;ammerschwihr
88450;vincey
68700;aspach michelbach
88500;vroville
68740;balgau
88220;xertigny
68210;balschwiller
68320;baltzenheim
68390;battenheim
68980;beblenheim
68750;bergheim
68500;bergholtz
68500;berrwiller
68480;bettlach
68127;biltzheim
68290;bourbach le bas
68290;bourbach le haut
68780;bretten
68350;brunstatt didenheim
68000;colmar
68290;dolleren
68480;durlinsdorf
68540;feldkirch
68470;fellering
68740;fessenheim
68480;fislis
68320;fortschwihr
68240;freland
68690;geishouse
68210;gildwiller
68760;goldbach altenbach
68210;gommersdorf
68320;grussenheim
68210;guevenatten
68140;gunsbach
68510;helfrantzkirch
68220;hesingue
68560;hirsingue
68110;illzach
68040;ingersheim
68130;jettingen
68510;kappelen
68680;kembs
68650;lapoutroie
68800;leimbach
68480;levoncourt
68480;liebsdorf
68610;linthal
68480;lutter
68510;magstatt le haut
68210;mertzen
68500;merxheim
68890;meyenheim
68730;michelbach le bas
68220;michelbach le haut
68380;mittlach
68470;mitzach
68580;mooslargue
68640;muespach
68200;mulhouse
68740;munchhouse
68320;muntzenheim
68740;nambsheim
68220;neuwiller
68960;illtal
68830;oderen
68370;orbey
68150;ostheim
68480;pfetterhouse
68470;ranspach
68150;ribeauville
68340;riquewihr
68590;rorschwihr
68270;ruelisheim
68740;rustenhart
68160;ste croix aux mines
68590;st hippolyte
68300;st louis
68300;st louis
68160;ste marie aux mines
68390;sausheim
68130;schwoben
68580;seppois le haut
68700;steinbach
68280;sundhoffen
68720;tagolsheim
68230;turckheim
68510;uffheim
68600;weckolsheim
68320;wickerschwihr
68820;wildenstein
68920;wintzenheim
68600;wolfgantzen
68580;ueberstrass
68700;uffholtz
68190;ungersheim
68320;urschenheim
68128;village neuf
68600;vogelgrun
68130;wahlbach
68250;westhalten
68320;widensolen
68230;wihr au val
68124;wintzenheim
68130;wittersdorf
68500;wuenheim
68800;thann
68210;traubach le haut
68230;walbach
68290;wegscheid
68920;wettolsheim
68760;willer sur thur
68270;wittenheim
68340;zellenberg
88170;aouze
88300;autigny la tour
88140;auzainvilliers
88600;aydoilles
88240;la voge les bains
88300;barville
88120;basse sur le rupt
88150;bayecourt
88270;bazegney
88370;bellefontaine
88500;bettoncourt
88500;blemerey
88470;la bourgonce
88130;bouxurulles
88270;bouzemont
88130;brantigny
88270;charmois l orgueilleux
88210;chatas
88170;chatenois
88410;chatillon sur saone
88630;clerey la cote
88240;le clerjus
88390;darnieulles
88000;dinoze
88260;dombasle devant darney
88170;dombrot sur vair
88700;doncieres
88000;epinal
88260;esley
88500;estrennes
88480;etival clairefontaine
88460;faucompierre
88700;fauconcourt
88320;frain
88230;fraize
88500;frenelle la petite
88400;gerardmer
88120;gerbamont
88340;girmont val d ajol
88350;grand
88600;grandvillers
88640;granges aumontzey
88600;gugnecourt
88220;hadol
88300;hagneville et roncourt
88300;harchechamp
88800;hareville
88270;harol
88240;la haye
88300;houeville
88700;housseras
88150;igney
88550;jarmenil
88130;langley
88300;lemmecourt
88260;lerrain
88490;lubine
88140;malaincourt
88500;mattaincourt
88500;menil en xaintois
88170;morelmaison
88320;morizecourt
88600;la neuveville devant lepanges
88170;la neuveville sous chatenois
88800;la neuveville sous montfort
88600;nonzeville
88700;ortoncourt
88700;padoux
88800;parey sous montfort
88600;pierrepont sur l arentele
88330;portieux
88260;provencheres les darney
88630;punerot
88500;puzieux
88130;rapey
88330;rehaincourt
88300;rollainville
88600;les rouges eaux
88500;rouvres en xaintois
88320;rozieres sur mouzon
88700;ste barbe
88210;st jean d ormont
88700;st maurice sur mortagne
88200;st nabord
88140;st ouen les parey
88700;st pierremont
88480;st remy
88390;sanchey
88120;sapois
88140;saulxures les bulgneville
88290;saulxures sur moselotte
88630;seraumont
88100;taintrux
88150;thaon les vosges
88290;thiefosse
88530;le tholy
88300;tranqueville graux
88220;uzemain
88270;valfroicourt
88230;le valtin
88450;varmonzey
88330;vaxoncourt
88200;vecoux
88210;le vermont
88430;vienville
88210;vieux moulin
88600;vimenil
88500;viviers les offroicourt
88400;xonrupt longemer
88500;aheville
88380;archettes
88300;aulnois
88460;la baffe
88240;la voge les bains
88640;barbey seroux
88700;bazien
88500;bazoilles et menil
88300;bazoilles sur meuse
88600;beaumenil
88210;belval
88170;biecourt
88500;boulaincourt
88350;brechainville
88300;certilleux
88130;chamagne
88130;charmes
88460;chenimenil
88700;clezentaine
88100;coinches
88490;combrimont
88630;coussey
88520;la croix aux mines
88500;dombasle en xaintois
88390;domevre sur aviere
88800;domjulien
88510;eloyes
88650;entre deux eaux
88260;escles
88130;essegney
88600;fays
88360;ferdrupt
88130;floremont
88390;fomerey
88240;fontenoy le chateau
88390;les forges
88490;frapelle
88630;frebecourt
88440;frizon
88270;gelvecourt et adompt
88170;gironcourt sur vraine
88190;golbey
88210;grandrupt
88630;greux
88410;grignoncourt
88300;harmonville
88170;houecourt
88210;hurbache
88600;laval sur vologne
88800;ligneville
88490;lusse
88270;madecourt
88450;madegney
88270;madonne et lamerey
88270;maroncourt
88500;mazirot
88700;menarmont
88500;mirecourt
88630;moncel sur vair
88210;le mont
88300;mont les neufchateau
88410;monthureux sur saone
88140;morville
88420;moyenmoutier
88600;la neuveville devant lepanges
88170;ollainville
88350;pargny sous mureau
88490;la petite fosse
88270;pierrefitte
88170;pleuvezain
